Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
ENSMUSG00000036553	Sh3tc1	ENSG00000125089	SH3TC1	ortholog_one2one	1
ENSMUSG00000006301	Tmbim1	ENSG00000135926	TMBIM1	ortholog_one2one	1
ENSMUSG00000026166	Ccl20	ENSG00000115009	CCL20	ortholog_one2one	1
ENSMUSG00000041351	Rap1gap	ENSG00000076864	RAP1GAP	ortholog_one2one	1
ENSMUSG00000045288	Ush1g	ENSG00000182040	USH1G	ortholog_one2one	1
ENSMUSG00000026430	Rassf5	ENSG00000266094	RASSF5	ortholog_one2one	1
ENSMUSG00000037860	Aim2	ENSG00000163568	AIM2	ortholog_one2one	1
ENSMUSG00000090272	Mndal	ENSG00000163563	MNDA	ortholog_one2many	0
ENSMUSG00000032496	Ltf	ENSG00000012223	LTF	ortholog_one2one	1
ENSMUSG00000006445	Epha2	ENSG00000142627	EPHA2	ortholog_one2one	1
ENSMUSG00000032531	Amotl2	ENSG00000114019	AMOTL2	ortholog_one2one	1
ENSMUSG00000032013	Trim29	ENSG00000137699	TRIM29	ortholog_one2one	1
ENSMUSG00000026520	Pycr2	ENSG00000143811	PYCR2	ortholog_one2one	1
ENSMUSG00000000690	Hoxb6	ENSG00000108511	HOXB6	ortholog_one2one	1
ENSMUSG00000020458	Rtn4	ENSG00000115310	RTN4	ortholog_one2one	1
ENSMUSG00000048076	Arf1	ENSG00000143761	ARF1	ortholog_one2one	1
ENSMUSG00000047945	Marcksl1	ENSG00000175130	MARCKSL1	ortholog_one2one	1
ENSMUSG00000028656	Cap1	ENSG00000131236	CAP1	ortholog_one2one	1
ENSMUSG00000030895	Hpx	ENSG00000110169	HPX	ortholog_one2one	1
ENSMUSG00000041012	Cmtm8	ENSG00000170293	CMTM8	ortholog_one2one	1
ENSMUSG00000049807	Arhgap23	ENSG00000275832	ARHGAP23	ortholog_one2one	1
ENSMUSG00000028464	Tpm2	ENSG00000198467	TPM2	ortholog_one2one	1
ENSMUSG00000079084	Ccdc82	ENSG00000149231	CCDC82	ortholog_one2one	1
ENSMUSG00000036856	Wnt4	ENSG00000162552	WNT4	ortholog_one2one	1
ENSMUSG00000035919	Bbs9	ENSG00000122507	BBS9	ortholog_one2one	1
ENSMUSG00000028849	Map7d1	ENSG00000116871	MAP7D1	ortholog_one2one	1
ENSMUSG00000017734	Dbndd2	ENSG00000244274	DBNDD2	ortholog_one2one	1
ENSMUSG00000026509	Capn2	ENSG00000162909	CAPN2	ortholog_one2one	1
ENSMUSG00000028557	Rnf11	ENSG00000254104		ortholog_one2many	1
ENSMUSG00000028557	Rnf11	ENSG00000123091	RNF11	ortholog_one2many	1
ENSMUSG00000015092	Edf1	ENSG00000107223	EDF1	ortholog_one2one	1
ENSMUSG00000038235	F11r	ENSG00000158769	F11R	ortholog_one2one	1
ENSMUSG00000020160	Meis1	ENSG00000143995	MEIS1	ortholog_one2one	1
ENSMUSG00000032202	Rab27a	ENSG00000069974	RAB27A	ortholog_one2one	1
ENSMUSG00000034118	Tpst1	ENSG00000169902	TPST1	ortholog_one2one	1
ENSMUSG00000037405	Icam1	ENSG00000090339	ICAM1	ortholog_one2one	1
ENSMUSG00000028927	Padi2	ENSG00000117115	PADI2	ortholog_one2one	1
ENSMUSG00000034919	Ttc22	ENSG00000006555	TTC22	ortholog_one2one	1
ENSMUSG00000029033	Acap3	ENSG00000131584	ACAP3	ortholog_one2one	1
ENSMUSG00000033590	Myo5c	ENSG00000128833	MYO5C	ortholog_one2one	1
ENSMUSG00000026519	Tmem63a	ENSG00000196187	TMEM63A	ortholog_one2one	1
ENSMUSG00000000085	Scmh1	ENSG00000010803	SCMH1	ortholog_one2one	1
ENSMUSG00000036611	Eepd1	ENSG00000122547	EEPD1	ortholog_one2one	1
ENSMUSG00000030513	Pcsk6	ENSG00000140479	PCSK6	ortholog_one2one	1
ENSMUSG00000028214	Gem	ENSG00000164949	GEM	ortholog_one2one	1
ENSMUSG00000029674	Limk1	ENSG00000106683	LIMK1	ortholog_one2one	1
ENSMUSG00000029377	Ereg	ENSG00000124882	EREG	ortholog_one2one	1
ENSMUSG00000032327	Stra6	ENSG00000137868	STRA6	ortholog_one2one	1
ENSMUSG00000032733	Snx33	ENSG00000173548	SNX33	ortholog_one2one	1
ENSMUSG00000032285	Dnaja4	ENSG00000140403	DNAJA4	ortholog_one2one	1
ENSMUSG00000030796	Tead2	ENSG00000074219	TEAD2	ortholog_one2one	1
ENSMUSG00000030650	Tmc5	ENSG00000103534	TMC5	ortholog_one2one	1
ENSMUSG00000026879	Gsn	ENSG00000148180	GSN	ortholog_one2one	1
ENSMUSG00000029503	P2rx2	ENSG00000187848	P2RX2	ortholog_one2one	1
ENSMUSG00000028780	Sema3c	ENSG00000075223	SEMA3C	ortholog_one2one	1
ENSMUSG00000029156	Sgcb	ENSG00000163069	SGCB	ortholog_one2one	1
ENSMUSG00000029217	Tec	ENSG00000135605	TEC	ortholog_one2one	1
ENSMUSG00000029469	Ift81	ENSG00000122970	IFT81	ortholog_one2one	1
ENSMUSG00000048807	Slc35e4	ENSG00000100036	SLC35E4	ortholog_one2one	1
ENSMUSG00000038943	Prc1	ENSG00000198901	PRC1	ortholog_one2one	1
ENSMUSG00000037708	Spag6	ENSG00000077327	SPAG6	ortholog_one2many	1
ENSMUSG00000027171	Prrg4	ENSG00000135378	PRRG4	ortholog_one2one	1
ENSMUSG00000051498	Tlr6	ENSG00000174130	TLR6	ortholog_one2one	1
ENSMUSG00000030986	Dhx32	ENSG00000089876	DHX32	ortholog_one2one	1
ENSMUSG00000074129	Rpl13a	ENSG00000142541	RPL13A	ortholog_one2one	1
ENSMUSG00000074934	Grem1	ENSG00000166923	GREM1	ortholog_one2one	1
ENSMUSG00000027223	Mapk8ip1	ENSG00000121653	MAPK8IP1	ortholog_one2one	1
ENSMUSG00000040365	Trim41	ENSG00000146063	TRIM41	ortholog_one2one	1
ENSMUSG00000010760	Phlda2	ENSG00000181649	PHLDA2	ortholog_one2one	1
ENSMUSG00000006154	Eps8l1	ENSG00000131037	EPS8L1	ortholog_one2one	1
ENSMUSG00000037979	Ccdc92	ENSG00000119242	CCDC92	ortholog_one2one	1
ENSMUSG00000017466	Timp2	ENSG00000035862	TIMP2	ortholog_one2one	1
ENSMUSG00000032898	Fbxo21	ENSG00000135108	FBXO21	ortholog_one2one	1
ENSMUSG00000066278	Vps37b	ENSG00000139722	VPS37B	ortholog_one2one	1
ENSMUSG00000017615	Tnfaip1	ENSG00000109079	TNFAIP1	ortholog_one2one	1
ENSMUSG00000027546	Atp9a	ENSG00000054793	ATP9A	ortholog_one2one	1
ENSMUSG00000030759	Far1	ENSG00000197601	FAR1	ortholog_one2one	1
ENSMUSG00000002059	Rab34	ENSG00000109113	RAB34	ortholog_one2one	1
ENSMUSG00000033970	Rfc3	ENSG00000133119	RFC3	ortholog_one2one	1
ENSMUSG00000045545	Krt14	ENSG00000186847	KRT14	ortholog_one2one	1
ENSMUSG00000020719	Ddx5	ENSG00000108654	DDX5	ortholog_one2one	1
ENSMUSG00000002980	Bcam	ENSG00000187244	BCAM	ortholog_one2one	1
ENSMUSG00000020409	Slu7	ENSG00000164609	SLU7	ortholog_one2one	1
ENSMUSG00000042272	Sestd1	ENSG00000187231	SESTD1	ortholog_one2one	1
ENSMUSG00000017868	Sgk2	ENSG00000101049	SGK2	ortholog_one2one	1
ENSMUSG00000030522	Mtmr10	ENSG00000166912	MTMR10	ortholog_one2one	1
ENSMUSG00000026676	Ccdc3	ENSG00000151468	CCDC3	ortholog_one2one	1
ENSMUSG00000020863	Luc7l3	ENSG00000108848	LUC7L3	ortholog_one2one	1
ENSMUSG00000032661	Oas3	ENSG00000111331	OAS3	ortholog_one2one	1
ENSMUSG00000029403	Cdkl2	ENSG00000138769	CDKL2	ortholog_one2one	1
ENSMUSG00000039191	Rbpj	ENSG00000168214	RBPJ	ortholog_one2one	1
ENSMUSG00000029154	Cwh43	ENSG00000109182	CWH43	ortholog_one2one	1
ENSMUSG00000029309	Sparcl1	ENSG00000152583	SPARCL1	ortholog_one2one	1
ENSMUSG00000027356	Fermt1	ENSG00000101311	FERMT1	ortholog_one2one	1
ENSMUSG00000010080	Epn3	ENSG00000049283	EPN3	ortholog_one2one	1
ENSMUSG00000054484	Tmem62	ENSG00000137842	TMEM62	ortholog_one2one	1
ENSMUSG00000003518	Dusp3				
ENSMUSG00000030666	Calcb	ENSG00000175868	CALCB	ortholog_one2one	1
ENSMUSG00000030609	Aen	ENSG00000181026	AEN	ortholog_one2one	1
ENSMUSG00000038797	Zscan2	ENSG00000176371	ZSCAN2	ortholog_one2one	1
ENSMUSG00000015653	Steap2	ENSG00000157214	STEAP2	ortholog_one2one	1
ENSMUSG00000028998	Tomm7				
ENSMUSG00000003873	Bax	ENSG00000087088	BAX	ortholog_one2one	1
ENSMUSG00000074364	Ehd2	ENSG00000024422	EHD2	ortholog_one2one	1
ENSMUSG00000033805	Ephx4	ENSG00000172031	EPHX4	ortholog_one2one	1
ENSMUSG00000020430	Pes1	ENSG00000100029	PES1	ortholog_one2one	1
ENSMUSG00000031097	Tnni2	ENSG00000130598	TNNI2	ortholog_one2one	1
ENSMUSG00000029722	Agfg2	ENSG00000106351	AGFG2	ortholog_one2one	1
ENSMUSG00000060962	Dmkn	ENSG00000161249	DMKN	ortholog_one2one	1
ENSMUSG00000037664	Cdkn1c	ENSG00000129757	CDKN1C	ortholog_one2one	1
ENSMUSG00000035152	Ap2b1	ENSG00000006125	AP2B1	ortholog_one2one	1
ENSMUSG00000048779	P2ry6	ENSG00000171631	P2RY6	ortholog_one2one	1
ENSMUSG00000020159	Gabrp	ENSG00000094755	GABRP	ortholog_one2one	1
ENSMUSG00000072620	Slfn2	ENSG00000172123	SLFN12	ortholog_many2many	0
ENSMUSG00000072620	Slfn2	ENSG00000205045	SLFN12L	ortholog_many2many	0
ENSMUSG00000023094	Msrb2	ENSG00000148450	MSRB2	ortholog_one2one	1
ENSMUSG00000046056	Sbsn	ENSG00000189001	SBSN	ortholog_one2one	0
ENSMUSG00000044709	Gemin7	ENSG00000142252	GEMIN7	ortholog_one2one	1
ENSMUSG00000020319	Wdpcp	ENSG00000143951	WDPCP	ortholog_one2one	1
ENSMUSG00000029405	G3bp2	ENSG00000138757	G3BP2	ortholog_one2one	1
ENSMUSG00000005087	Cd44	ENSG00000026508	CD44	ortholog_one2one	1
ENSMUSG00000020303	Stc2	ENSG00000113739	STC2	ortholog_one2one	1
ENSMUSG00000044952	Kctd21	ENSG00000188997	KCTD21	ortholog_one2one	1
ENSMUSG00000045667	Smtnl2	ENSG00000188176	SMTNL2	ortholog_one2one	1
ENSMUSG00000054455	Vapb	ENSG00000124164	VAPB	ortholog_one2one	1
ENSMUSG00000027428	Rbbp9	ENSG00000089050	RBBP9	ortholog_one2one	1
ENSMUSG00000055723	Rras2	ENSG00000133818	RRAS2	ortholog_one2one	1
ENSMUSG00000027134	Lpcat4	ENSG00000176454	LPCAT4	ortholog_one2one	1
ENSMUSG00000027381	Bcl2l11	ENSG00000153094	BCL2L11	ortholog_one2one	1
ENSMUSG00000030770	Parva	ENSG00000197702	PARVA	ortholog_one2one	1
ENSMUSG00000054612	Mgmt	ENSG00000170430	MGMT	ortholog_one2one	1
ENSMUSG00000006930	Hap1	ENSG00000173805	HAP1	ortholog_one2one	1
ENSMUSG00000040435	Ppp1r15a	ENSG00000087074	PPP1R15A	ortholog_one2one	0
ENSMUSG00000047037	Nipa1	ENSG00000170113	NIPA1	ortholog_one2one	1
ENSMUSG00000020798	Spns3	ENSG00000182557	SPNS3	ortholog_one2one	1
ENSMUSG00000001751	Naglu	ENSG00000108784	NAGLU	ortholog_one2one	1
ENSMUSG00000040093	Bmf	ENSG00000104081	BMF	ortholog_one2one	1
ENSMUSG00000037025	Foxa2	ENSG00000125798	FOXA2	ortholog_one2one	1
ENSMUSG00000027006	Dnajc10	ENSG00000077232	DNAJC10	ortholog_one2one	1
ENSMUSG00000020801	Med31	ENSG00000108590	MED31	ortholog_one2one	1
ENSMUSG00000049904	Tmem17	ENSG00000186889	TMEM17	ortholog_one2one	1
ENSMUSG00000018593	Sparc	ENSG00000113140	SPARC	ortholog_one2one	1
ENSMUSG00000002064	Sdf2	ENSG00000132581	SDF2	ortholog_one2one	1
ENSMUSG00000020895	Tmem107	ENSG00000179029	TMEM107	ortholog_one2one	1
ENSMUSG00000034201	Gas2l1	ENSG00000185340	GAS2L1	ortholog_one2one	1
ENSMUSG00000018862	Otop3	ENSG00000182938	OTOP3	ortholog_one2one	1
ENSMUSG00000027399	Il1a	ENSG00000115008	IL1A	ortholog_one2one	1
ENSMUSG00000069835	Sat2	ENSG00000141504	SAT2	ortholog_one2one	1
ENSMUSG00000018648	Dusp14	ENSG00000276023	DUSP14	ortholog_one2one	1
ENSMUSG00000030539	Sema4b	ENSG00000185033	SEMA4B	ortholog_one2one	1
ENSMUSG00000015134	Aldh1a3	ENSG00000184254	ALDH1A3	ortholog_one2one	1
ENSMUSG00000030762	Aqp8	ENSG00000103375	AQP8	ortholog_one2one	1
ENSMUSG00000066406	Akap13	ENSG00000170776	AKAP13	ortholog_one2one	1
ENSMUSG00000017830	Dhx58	ENSG00000108771	DHX58	ortholog_one2one	1
ENSMUSG00000044847	Lsm11	ENSG00000155858	LSM11	ortholog_one2one	1
ENSMUSG00000078853	Igtp	ENSG00000237693	IRGM	ortholog_one2many	0
ENSMUSG00000018381	Abi3	ENSG00000108798	ABI3	ortholog_one2one	1
ENSMUSG00000033059	Pygb	ENSG00000100994	PYGB	ortholog_one2one	1
ENSMUSG00000018326	Ywhab	ENSG00000166913	YWHAB	ortholog_one2one	1
ENSMUSG00000031078	Cttn	ENSG00000085733	CTTN	ortholog_one2one	1
ENSMUSG00000030748	Il4ra	ENSG00000077238	IL4R	ortholog_one2one	1
ENSMUSG00000020679	Hnf1b	ENSG00000275410	HNF1B	ortholog_one2one	1
ENSMUSG00000030761	Myo7a	ENSG00000137474	MYO7A	ortholog_one2one	1
ENSMUSG00000040952	Rps19	ENSG00000105372	RPS19	ortholog_one2one	1
ENSMUSG00000020396	Nefh	ENSG00000100285	NEFH	ortholog_one2one	1
ENSMUSG00000030844	Rgs10	ENSG00000148908	RGS10	ortholog_one2one	1
ENSMUSG00000038886	Man2a2	ENSG00000196547	MAN2A2	ortholog_one2one	1
ENSMUSG00000001403	Ube2c	ENSG00000175063	UBE2C	ortholog_one2one	1
ENSMUSG00000027204	Fbn1	ENSG00000166147	FBN1	ortholog_one2one	1
ENSMUSG00000038366	Lasp1	ENSG00000002834	LASP1	ortholog_one2one	1
ENSMUSG00000020469	Myl7	ENSG00000106631	MYL7	ortholog_one2one	1
ENSMUSG00000027227	Sord	ENSG00000140263	SORD	ortholog_one2one	1
ENSMUSG00000026970	Rbms1	ENSG00000153250	RBMS1	ortholog_one2one	1
ENSMUSG00000050965	Prkca	ENSG00000154229	PRKCA	ortholog_one2one	1
ENSMUSG00000018672	Copz2	ENSG00000005243	COPZ2	ortholog_one2one	1
ENSMUSG00000026816	Gtf3c5	ENSG00000148308	GTF3C5	ortholog_one2one	1
ENSMUSG00000047181	Samd14	ENSG00000167100	SAMD14	ortholog_one2one	1
ENSMUSG00000039450	Dcxr	ENSG00000169738	DCXR	ortholog_one2one	1
ENSMUSG00000018899	Irf1	ENSG00000125347	IRF1	ortholog_one2one	1
ENSMUSG00000027068	Dhrs9	ENSG00000073737	DHRS9	ortholog_one2one	1
ENSMUSG00000018171	Vmp1	ENSG00000062716	VMP1	ortholog_one2one	1
ENSMUSG00000018774	Cd68	ENSG00000129226	CD68	ortholog_one2one	1
ENSMUSG00000017774	Myo1c	ENSG00000197879	MYO1C	ortholog_one2one	1
ENSMUSG00000006127	Inpp5k	ENSG00000132376	INPP5K	ortholog_one2one	1
ENSMUSG00000001506	Col1a1	ENSG00000108821	COL1A1	ortholog_one2one	1
ENSMUSG00000006800	Sulf2	ENSG00000196562	SULF2	ortholog_one2one	1
ENSMUSG00000026728	Vim	ENSG00000026025	VIM	ortholog_one2one	1
ENSMUSG00000026860	Sh3glb2	ENSG00000148341	SH3GLB2	ortholog_one2one	1
ENSMUSG00000057098	Ebf1	ENSG00000164330	EBF1	ortholog_one2one	1
ENSMUSG00000017561	Crlf3	ENSG00000176390	CRLF3	ortholog_one2one	1
ENSMUSG00000067818	Myl9	ENSG00000101335	MYL9	ortholog_one2one	1
ENSMUSG00000040543	Pitpnm3	ENSG00000091622	PITPNM3	ortholog_one2one	1
ENSMUSG00000000594	Gm2a	ENSG00000196743	GM2A	ortholog_one2one	1
ENSMUSG00000040829	Zmynd15	ENSG00000141497	ZMYND15	ortholog_one2one	1
ENSMUSG00000038860	Garnl3	ENSG00000136895	GARNL3	ortholog_one2one	1
ENSMUSG00000023224	Serping1	ENSG00000149131	SERPING1	ortholog_one2one	1
ENSMUSG00000027293	Ehd4	ENSG00000103966	EHD4	ortholog_one2one	1
ENSMUSG00000017723	Wfdc2	ENSG00000101443	WFDC2	ortholog_one2one	0
ENSMUSG00000038900	Rpl12	ENSG00000197958	RPL12	ortholog_one2one	1
ENSMUSG00000027199	Gatm	ENSG00000171766	GATM	ortholog_one2one	1
ENSMUSG00000027257	Pacsin3	ENSG00000165912	PACSIN3	ortholog_one2one	1
ENSMUSG00000074923	Pak6	ENSG00000137843	PAK6	ortholog_one2one	1
ENSMUSG00000026991	Pkp4	ENSG00000144283	PKP4	ortholog_one2one	1
ENSMUSG00000027378	Nphp1	ENSG00000144061	NPHP1	ortholog_one2one	1
ENSMUSG00000017754	Pltp	ENSG00000100979	PLTP	ortholog_one2one	1
ENSMUSG00000038963	Slco4a1	ENSG00000101187	SLCO4A1	ortholog_one2one	1
ENSMUSG00000027111	Itga6	ENSG00000091409	ITGA6	ortholog_one2one	1
ENSMUSG00000074625	Arhgap40	ENSG00000124143	ARHGAP40	ortholog_one2one	1
ENSMUSG00000037820	Tgm2	ENSG00000198959	TGM2	ortholog_one2one	1
ENSMUSG00000017002	Slpi	ENSG00000124107	SLPI	ortholog_one2one	1
ENSMUSG00000002546	Golga2	ENSG00000167195	GOLGA6C	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000261247	GOLGA8T	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000261794	GOLGA8H	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000232653	GOLGA8N	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000188626	GOLGA8M	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000167110	GOLGA2	ortholog_one2many	1
ENSMUSG00000002546	Golga2	ENSG00000215252	GOLGA8B	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000140478	GOLGA6D	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000159289	GOLGA6A	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000186399	GOLGA8R	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000215186	GOLGA6B	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000179938	GOLGA8J	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000249931	GOLGA8K	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000175265	GOLGA8A	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000178115	GOLGA8Q	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000183629	GOLGA8G	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000206127	GOLGA8O	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000153684	GOLGA8F	ortholog_one2many	0
ENSMUSG00000002546	Golga2	ENSG00000261739	GOLGA8S	ortholog_one2many	0
ENSMUSG00000027602	Map1lc3a	ENSG00000101460	MAP1LC3A	ortholog_one2one	0
ENSMUSG00000042745	Id1	ENSG00000125968	ID1	ortholog_one2one	1
ENSMUSG00000027210	Meis2	ENSG00000134138	MEIS2	ortholog_one2one	1
ENSMUSG00000053746	Ptrh1	ENSG00000187024	PTRH1	ortholog_one2one	1
ENSMUSG00000051379	Flrt3	ENSG00000125848	FLRT3	ortholog_one2one	1
ENSMUSG00000027188	Pamr1	ENSG00000149090	PAMR1	ortholog_one2one	1
ENSMUSG00000044641	Pard6b	ENSG00000124171	PARD6B	ortholog_one2one	1
ENSMUSG00000027375	Mal	ENSG00000172005	MAL	ortholog_one2one	1
ENSMUSG00000053141	Ptprt	ENSG00000196090	PTPRT	ortholog_one2one	1
ENSMUSG00000036249	Rbm43	ENSG00000184898	RBM43	ortholog_one2one	1
ENSMUSG00000026737	Pip4k2a	ENSG00000150867	PIP4K2A	ortholog_one2one	1
